Agent Name,KD,Kills,Deaths,Assists,Pick Rate,ACS,First Blood,Num Matches,Label
13,0.84,12.2,14.5,5.0,0.054,177.0,0.131,510.0,1.0
6,0.9,11.5,12.8,4.3,0.054,181.0,0.148,510.0,1.0
11,0.57,10.7,18.7,3.3,0.016,127.0,0.094,153.0,0.0
3,0.77,11.0,14.3,3.7,0.016,163.0,0.091,153.0,1.0
1,0.87,11.3,13.0,3.3,0.016,209.0,0.176,153.0,1.0
4,1.08,12.4,11.5,1.3,0.245,187.0,0.47,7650.0,1.0
10,0.89,9.7,10.9,2.2,0.104,158.0,0.271,3264.0,1.0
8,0.83,10.8,13.0,1.9,0.1009999999999999,168.0,0.381,3162.0,1.0
9,1.2,13.3,11.1,1.7,0.095,197.0,0.352,2958.0,1.0
7,0.98,9.9,10.0,1.4,0.07,183.0,0.351,2193.0,1.0
12,1.05,11.4,10.9,2.5,0.069,167.0,0.3289999999999999,2142.0,1.0
14,1.04,11.8,11.4,0.8,0.065,177.0,0.457,2040.0,1.0
6,0.95,11.5,12.1,2.7,0.055,170.0,0.308,1734.0,1.0
5,0.91,9.7,10.7,1.0,0.038,175.0,0.3289999999999999,1173.0,1.0
3,0.97,10.1,10.5,1.2,0.036,175.0,0.261,1122.0,1.0
13,0.78,8.8,11.2,1.3,0.034,157.0,0.25,1071.0,0.0
1,1.16,12.0,10.4,2.7,0.0289999999999999,190.0,0.3979999999999999,918.0,1.0
11,0.92,8.9,9.7,2.3,0.024,140.0,0.239,765.0,1.0
2,0.98,12.1,12.4,3.7,0.024,190.0,0.192,765.0,1.0
0,0.69,6.8,9.8,1.7,0.01,115.0,0.171,306.0,1.0
4,1.09,15.9,14.7,3.0,0.149,232.0,0.173,2244.0,1.0
10,1.01,15.0,14.7,4.1,0.142,200.0,0.107,2142.0,1.0
9,1.19,17.8,14.9,4.0,0.136,254.0,0.183,2040.0,1.0
6,0.9,14.4,16.1,4.8,0.122,196.0,0.125,1836.0,1.0
12,0.95,15.3,16.1,6.3,0.075,198.0,0.083,1122.0,1.0
2,1.02,15.3,15.1,7.2,0.061,213.0,0.065,918.0,1.0
8,1.27,19.3,15.3,5.2,0.061,274.0,0.1669999999999999,918.0,1.0
3,0.87,13.3,15.3,3.8,0.054,190.0,0.1639999999999999,816.0,1.0
7,0.86,13.7,15.9,3.9,0.047,208.0,0.1669999999999999,714.0,0.0
11,0.98,13.4,13.7,3.6,0.0409999999999999,193.0,0.093,612.0,1.0
5,0.91,14.3,15.6,5.1,0.0409999999999999,199.0,0.105,612.0,1.0
1,0.95,16.0,16.9,4.6,0.024,221.0,0.205,357.0,1.0
13,0.89,14.3,16.2,4.0,0.02,184.0,0.198,306.0,1.0
14,1.2,18.3,15.3,3.5,0.0139999999999999,245.0,0.1639999999999999,204.0,1.0
0,1.28,17.0,13.3,3.8,0.0139999999999999,200.0,0.132,204.0,2.0
4,1.13,18.1,15.9,4.2,0.186,250.0,0.183,6528.0,1.0
9,1.26,18.5,14.7,4.2,0.143,268.0,0.163,5049.0,1.0
10,0.91,13.6,15.0,4.3,0.135,187.0,0.1,4743.0,1.0
6,0.92,13.3,14.6,5.3,0.091,193.0,0.111,3213.0,1.0
8,0.98,15.3,15.6,5.0,0.072,232.0,0.159,2550.0,1.0
12,0.98,14.5,14.8,5.5,0.067,216.0,0.087,2346.0,1.0
5,1.03,13.7,13.2,3.9,0.062,213.0,0.114,2193.0,1.0
7,1.06,16.2,15.3,4.3,0.057,239.0,0.175,1989.0,1.0
3,0.97,13.4,13.8,3.7,0.045,192.0,0.065,1581.0,1.0
11,0.92,14.2,15.5,4.0,0.033,211.0,0.132,1173.0,1.0
13,1.06,15.3,14.5,5.0,0.033,217.0,0.102,1173.0,1.0
2,1.04,16.0,15.3,7.5,0.022,234.0,0.113,765.0,1.0
1,0.89,13.3,15.0,4.7,0.02,188.0,0.118,714.0,1.0
0,0.96,14.3,14.8,5.8,0.017,195.0,0.0409999999999999,612.0,1.0
14,0.87,14.5,16.6,4.2,0.016,207.0,0.138,561.0,1.0
9,1.24,18.4,14.8,3.8,0.182,266.0,0.174,4743.0,1.0
4,1.1,17.5,15.9,3.9,0.154,251.0,0.201,4029.0,1.0
10,0.88,13.2,15.0,4.8,0.131,183.0,0.114,3417.0,1.0
6,0.93,13.6,14.6,5.3,0.096,192.0,0.104,2499.0,1.0
12,0.96,13.0,13.5,5.2,0.074,197.0,0.103,1938.0,1.0
8,1.0,14.8,14.9,4.8,0.066,224.0,0.157,1734.0,1.0
5,1.12,14.8,13.1,3.4,0.057,212.0,0.1,1479.0,1.0
7,1.19,17.8,14.9,4.4,0.055,260.0,0.147,1428.0,1.0
3,0.97,14.1,14.6,4.3,0.051,193.0,0.087,1326.0,1.0
2,1.0,15.2,15.2,6.0,0.039,215.0,0.109,1020.0,1.0
13,0.92,13.4,14.6,4.4,0.027,197.0,0.1169999999999999,714.0,1.0
11,0.86,12.7,14.7,3.5,0.023,182.0,0.132,612.0,1.0
1,0.78,13.1,16.7,6.0,0.02,175.0,0.092,510.0,1.0
14,0.91,13.9,15.2,3.6,0.018,221.0,0.128,459.0,1.0
0,1.03,16.0,15.5,5.0,0.008,207.0,0.109,204.0,0.0
9,1.21,17.2,14.2,3.9,0.179,257.0,0.163,1938.0,1.0
4,1.14,17.3,15.2,3.9,0.151,247.0,0.195,1632.0,1.0
10,1.2,16.1,13.4,4.6,0.104,217.0,0.099,1122.0,1.0
12,0.95,13.7,14.5,5.7,0.09,201.0,0.115,969.0,1.0
6,0.87,12.8,14.8,5.8,0.09,184.0,0.0819999999999999,969.0,1.0
5,1.12,17.3,15.5,4.0,0.071,228.0,0.077,765.0,1.0
8,0.99,15.7,15.8,5.1,0.057,239.0,0.181,612.0,1.0
7,0.94,16.8,17.9,4.6,0.047,241.0,0.196,510.0,1.0
3,0.93,14.1,15.2,3.7,0.047,204.0,0.071,510.0,0.0
2,0.79,12.1,15.4,6.9,0.038,179.0,0.124,408.0,1.0
1,0.79,12.9,16.3,7.6,0.038,188.0,0.214,408.0,1.0
11,1.29,17.6,13.6,4.0,0.038,239.0,0.092,408.0,1.0
13,1.32,18.2,13.8,7.0,0.024,250.0,0.11,255.0,1.0
0,1.05,14.8,14.0,5.3,0.019,208.0,0.085,204.0,1.0
14,0.84,16.0,19.0,3.5,0.009,234.0,0.2189999999999999,102.0,0.0
10,0.83,12.1,14.5,4.2,0.1889999999999999,177.0,0.115,3519.0,1.0
9,1.08,15.2,14.0,3.5,0.1369999999999999,232.0,0.154,2550.0,1.0
4,0.94,13.0,13.9,3.9,0.093,221.0,0.1989999999999999,1734.0,1.0
8,0.99,14.3,14.5,4.1,0.093,213.0,0.142,1734.0,1.0
5,0.92,12.3,13.3,4.2,0.077,190.0,0.122,1428.0,1.0
7,0.89,13.3,15.0,3.4,0.068,200.0,0.145,1275.0,0.0
13,0.92,12.9,14.0,4.4,0.063,195.0,0.145,1173.0,1.0
2,0.84,10.8,12.8,4.9,0.06,175.0,0.118,1122.0,1.0
6,1.1,16.0,14.6,4.2,0.047,208.0,0.092,867.0,1.0
12,0.84,14.0,16.7,6.3,0.044,182.0,0.1119999999999999,816.0,1.0
3,0.99,14.6,14.8,4.6,0.044,187.0,0.0819999999999999,816.0,2.0
11,1.07,14.8,13.9,4.1,0.033,210.0,0.135,612.0,1.0
14,0.85,11.0,13.0,2.0,0.03,166.0,0.091,561.0,1.0
1,0.6,8.0,13.3,5.0,0.011,141.0,0.125,204.0,0.0
0,0.38,6.5,17.0,4.8,0.011,127.0,0.115,204.0,0.0
10,0.88,10.9,12.5,3.6,0.135,176.0,0.12,89709.0,1.0
4,1.11,14.2,12.8,3.5,0.135,231.0,0.1669999999999999,89658.0,1.0
9,1.15,14.7,12.7,3.6,0.131,240.0,0.15,87108.0,1.0
8,1.01,13.1,13.0,4.0,0.09,220.0,0.144,59823.0,1.0
7,1.0,12.7,12.7,3.4,0.076,210.0,0.156,50388.0,1.0
12,0.93,11.5,12.4,4.3,0.075,189.0,0.1119999999999999,50184.0,1.0
6,0.98,12.7,13.0,3.9,0.065,203.0,0.134,43197.0,1.0
5,0.96,11.7,12.2,3.6,0.057,193.0,0.107,37893.0,1.0
14,0.93,12.2,13.2,3.2,0.046,200.0,0.154,30396.0,1.0
3,0.99,11.9,12.0,3.7,0.044,193.0,0.111,29019.0,1.0
13,0.93,11.6,12.5,4.0,0.043,192.0,0.12,28611.0,1.0
11,0.92,12.0,13.0,3.7,0.036,189.0,0.136,23766.0,1.0
2,0.93,11.8,12.7,4.7,0.032,191.0,0.115,21522.0,1.0
1,0.99,13.1,13.2,4.3,0.024,210.0,0.151,16065.0,1.0
0,1.04,12.8,12.4,3.8,0.013,212.0,0.114,8721.0,1.0
10,0.73,10.7,14.6,3.6,0.15,155.0,0.0819999999999999,867.0,1.0
9,0.89,14.2,15.9,4.9,0.124,209.0,0.151,714.0,1.0
6,0.77,10.4,13.5,3.3,0.088,153.0,0.115,510.0,1.0
5,0.64,7.8,12.2,3.1,0.088,139.0,0.064,510.0,1.0
12,0.68,9.8,14.4,4.8,0.088,154.0,0.133,510.0,1.0
8,0.75,11.7,15.6,4.8,0.08,180.0,0.095,459.0,0.0
4,1.49,18.7,12.6,3.7,0.08,267.0,0.125,459.0,1.0
7,1.06,14.3,13.5,3.5,0.071,217.0,0.149,408.0,1.0
11,1.02,13.7,13.4,4.1,0.062,187.0,0.115,357.0,1.0
13,0.81,13.3,16.5,4.2,0.053,198.0,0.125,306.0,1.0
2,0.78,9.8,12.5,3.5,0.035,151.0,0.128,204.0,2.0
3,1.31,15.7,12.0,5.0,0.027,214.0,0.106,153.0,1.0
1,1.0,13.0,13.0,6.7,0.027,200.0,0.128,153.0,1.0
14,0.68,10.5,15.5,3.5,0.018,174.0,0.286,102.0,0.0
0,0.0,0.0,4.0,0.0,0.009,0.0,0.0,51.0,0.0
4,1.06,17.2,16.2,3.6,0.158,233.0,0.176,2295.0,1.0
9,1.08,16.5,15.3,4.2,0.154,238.0,0.176,2244.0,1.0
10,0.88,12.9,14.6,4.9,0.123,171.0,0.111,1785.0,1.0
6,0.97,14.4,14.9,5.9,0.084,197.0,0.153,1224.0,1.0
8,0.96,15.6,16.2,5.1,0.07,228.0,0.173,1020.0,1.0
7,0.91,13.8,15.1,3.6,0.07,208.0,0.193,1020.0,1.0
12,0.97,14.9,15.4,6.0,0.063,202.0,0.115,918.0,1.0
5,1.01,13.3,13.1,3.5,0.049,205.0,0.113,714.0,1.0
3,0.99,14.6,14.8,4.6,0.049,198.0,0.152,714.0,1.0
13,0.83,11.4,13.7,4.5,0.046,174.0,0.108,663.0,1.0
2,0.99,14.5,14.6,6.5,0.039,195.0,0.094,561.0,1.0
11,1.24,16.1,13.0,3.9,0.035,229.0,0.087,510.0,1.0
1,0.98,15.3,15.5,4.9,0.0279999999999999,217.0,0.131,408.0,1.0
0,0.95,15.2,16.0,4.4,0.018,207.0,0.066,255.0,1.0
14,0.82,14.5,17.8,2.8,0.0139999999999999,203.0,0.138,204.0,0.0
4,1.08,16.4,15.2,3.9,0.161,227.0,0.1969999999999999,1122.0,1.0
10,1.0,15.4,15.5,5.3,0.131,207.0,0.0969999999999999,918.0,1.0
9,1.05,17.4,16.5,5.5,0.131,240.0,0.211,918.0,1.0
6,0.74,11.6,15.8,5.6,0.124,165.0,0.141,867.0,0.0
12,0.99,14.6,14.8,7.2,0.102,211.0,0.078,714.0,1.0
3,0.87,13.0,15.0,2.6,0.0579999999999999,177.0,0.106,408.0,1.0
7,1.05,18.2,17.3,4.2,0.044,244.0,0.193,306.0,1.0
5,1.11,15.8,14.2,3.0,0.036,217.0,0.089,255.0,1.0
2,0.8,14.0,17.6,6.8,0.036,208.0,0.086,255.0,0.0
8,0.96,14.8,15.4,5.8,0.036,235.0,0.149,255.0,1.0
14,0.97,15.8,16.3,4.0,0.0289999999999999,226.0,0.175,204.0,2.0
1,0.82,11.8,14.3,9.3,0.0289999999999999,196.0,0.085,204.0,0.0
0,0.77,12.8,16.5,7.3,0.0289999999999999,180.0,0.078,204.0,1.0
11,0.75,13.8,18.3,3.0,0.0289999999999999,163.0,0.109,204.0,2.0
13,0.8,12.3,15.3,4.0,0.022,192.0,0.108,153.0,1.0
10,0.9,12.5,14.0,4.5,0.186,175.0,0.113,2448.0,1.0
9,1.22,16.8,13.7,4.0,0.132,248.0,0.144,1734.0,2.0
8,1.01,15.7,15.6,5.2,0.105,234.0,0.151,1377.0,1.0
4,0.89,14.4,16.1,4.5,0.089,215.0,0.211,1173.0,1.0
6,0.83,12.6,15.3,5.0,0.081,177.0,0.1169999999999999,1071.0,1.0
11,0.68,9.9,14.7,3.3,0.07,170.0,0.1169999999999999,918.0,1.0
5,1.01,14.4,14.2,4.8,0.066,202.0,0.139,867.0,1.0
7,1.11,16.1,14.4,5.1,0.054,243.0,0.151,714.0,1.0
12,0.92,12.8,13.9,5.9,0.05,189.0,0.138,663.0,1.0
2,0.71,12.8,18.1,5.8,0.047,180.0,0.143,612.0,1.0
13,0.89,12.9,14.5,4.9,0.043,181.0,0.049,561.0,1.0
3,0.74,11.5,15.5,3.3,0.031,163.0,0.109,408.0,1.0
14,0.96,11.0,11.5,4.0,0.023,182.0,0.121,306.0,1.0
0,1.05,13.3,12.7,3.7,0.012,192.0,0.1,153.0,1.0
1,0.3,3.3,11.0,2.3,0.012,75.0,0.1,153.0,1.0
10,0.89,12.4,14.0,4.3,0.188,182.0,0.115,7446.0,1.0
9,1.15,17.7,15.4,4.7,0.13,256.0,0.1689999999999999,5151.0,1.0
4,1.05,15.3,14.6,3.7,0.108,224.0,0.158,4284.0,1.0
6,0.91,13.1,14.4,4.9,0.095,196.0,0.115,3774.0,1.0
8,1.02,16.0,15.7,4.7,0.088,241.0,0.151,3468.0,1.0
12,0.93,13.8,14.9,5.5,0.074,196.0,0.1169999999999999,2907.0,1.0
5,0.98,13.4,13.6,3.9,0.067,203.0,0.1119999999999999,2652.0,1.0
7,1.01,15.0,14.8,3.7,0.049,218.0,0.178,1938.0,1.0
13,1.09,14.5,13.3,4.6,0.045,208.0,0.096,1785.0,1.0
2,0.86,12.1,14.0,5.9,0.043,184.0,0.161,1683.0,1.0
11,0.81,12.8,15.7,4.0,0.032,189.0,0.157,1275.0,0.0
14,0.93,14.1,15.2,3.6,0.032,207.0,0.13,1275.0,1.0
3,0.86,12.9,15.1,4.5,0.026,187.0,0.104,1020.0,1.0
1,0.76,11.3,14.8,5.8,0.015,182.0,0.237,612.0,1.0
0,0.75,12.0,16.0,4.6,0.006,157.0,0.1169999999999999,255.0,1.0
9,1.21,19.1,15.8,3.7,0.181,255.0,0.159,1275.0,1.0
4,1.25,18.8,15.0,3.7,0.174,263.0,0.188,1224.0,1.0
6,1.08,15.9,14.6,6.3,0.152,201.0,0.126,1071.0,1.0
10,0.97,13.9,14.3,4.9,0.1159999999999999,196.0,0.081,816.0,1.0
3,0.88,13.3,15.1,3.5,0.08,175.0,0.144,561.0,2.0
12,0.93,11.7,12.6,5.8,0.08,183.0,0.093,561.0,1.0
7,1.04,17.6,17.0,3.5,0.0579999999999999,248.0,0.2339999999999999,408.0,2.0
5,1.03,13.2,12.8,4.8,0.036,198.0,0.106,255.0,1.0
8,1.01,17.8,17.5,2.5,0.0289999999999999,234.0,0.211,204.0,1.0
2,1.21,16.0,13.3,7.8,0.0289999999999999,187.0,0.063,204.0,2.0
13,1.11,17.0,15.3,6.0,0.022,218.0,0.157,153.0,1.0
1,0.98,14.7,15.0,3.0,0.022,192.0,0.182,153.0,1.0
0,0.62,8.0,13.0,2.5,0.0139999999999999,103.0,0.063,102.0,1.0
11,1.4,21.0,15.0,6.0,0.0069999999999999,278.0,0.143,51.0,2.0
4,1.03,16.6,16.1,3.8,0.204,224.0,0.217,1020.0,1.0
12,1.09,14.4,13.2,7.1,0.173,204.0,0.0819999999999999,867.0,1.0
9,1.12,18.5,16.6,4.4,0.133,245.0,0.1369999999999999,663.0,1.0
3,1.23,16.9,13.8,4.5,0.0819999999999999,216.0,0.096,408.0,1.0
8,1.09,15.8,14.5,4.4,0.0819999999999999,251.0,0.143,408.0,1.0
5,0.95,13.3,14.0,4.7,0.071,179.0,0.065,357.0,2.0
6,0.94,13.0,13.9,7.3,0.071,188.0,0.132,357.0,1.0
2,1.26,17.7,14.0,6.3,0.061,234.0,0.066,306.0,1.0
10,1.06,17.6,16.6,3.4,0.051,223.0,0.182,255.0,0.0
0,1.05,15.0,14.3,5.3,0.0409999999999999,203.0,0.0,204.0,1.0
13,0.92,12.0,13.0,4.0,0.01,159.0,0.25,51.0,0.0
11,0.72,13.0,18.0,7.0,0.01,153.0,0.077,51.0,2.0
1,0.94,17.0,18.0,12.0,0.01,223.0,0.176,51.0,2.0
10,0.92,13.2,14.4,4.8,0.147,190.0,0.124,9894.0,1.0
9,1.14,17.5,15.4,4.0,0.142,249.0,0.155,9588.0,1.0
4,1.06,16.5,15.5,3.9,0.136,235.0,0.182,9180.0,1.0
5,1.04,14.2,13.6,4.2,0.087,212.0,0.094,5865.0,1.0
12,0.97,13.7,14.2,5.8,0.084,201.0,0.118,5661.0,1.0
6,1.0,15.1,15.1,5.4,0.0819999999999999,210.0,0.129,5559.0,1.0
8,0.97,15.2,15.7,5.3,0.074,232.0,0.18,4998.0,1.0
2,0.94,13.9,14.8,7.2,0.049,197.0,0.106,3315.0,1.0
7,1.14,16.8,14.8,4.8,0.046,246.0,0.1669999999999999,3111.0,1.0
3,0.92,13.4,14.6,4.1,0.04,194.0,0.128,2703.0,1.0
13,1.04,14.5,14.0,5.3,0.038,205.0,0.124,2550.0,1.0
1,0.94,15.1,16.1,5.4,0.024,210.0,0.147,1632.0,1.0
11,0.93,13.8,14.8,3.9,0.02,194.0,0.129,1377.0,1.0
14,1.01,15.1,15.0,3.7,0.02,210.0,0.155,1326.0,1.0
0,1.08,15.7,14.5,6.4,0.01,197.0,0.142,663.0,1.0
4,1.08,4.6,4.2,1.2,0.156,228.0,0.165,57936.0,1.0
8,1.08,4.5,4.1,1.5,0.145,232.0,0.148,53601.0,1.0
9,1.1,4.4,4.0,1.2,0.128,221.0,0.147,47328.0,1.0
10,0.93,3.6,3.9,1.2,0.086,176.0,0.1159999999999999,32028.0,1.0
7,1.03,4.1,4.0,1.1,0.077,207.0,0.149,28611.0,1.0
12,0.93,3.7,3.9,1.6,0.071,186.0,0.103,26367.0,1.0
14,0.85,3.5,4.1,0.9,0.064,171.0,0.13,23715.0,1.0
5,0.97,3.7,3.8,1.3,0.053,187.0,0.096,19788.0,1.0
6,0.82,3.4,4.1,1.1,0.044,169.0,0.129,16167.0,1.0
13,0.91,3.6,3.9,1.1,0.038,177.0,0.134,14025.0,1.0
11,0.98,4.0,4.1,1.3,0.038,196.0,0.1159999999999999,14025.0,1.0
1,0.87,3.7,4.2,1.4,0.033,182.0,0.141,12393.0,1.0
3,0.9,3.5,3.9,1.2,0.031,171.0,0.068,11526.0,1.0
2,0.83,3.4,4.0,1.8,0.0279999999999999,169.0,0.178,10557.0,1.0
0,0.83,3.4,4.1,0.9,0.0069999999999999,162.0,0.123,2703.0,1.0
10,0.94,13.3,14.2,4.6,0.1689999999999999,187.0,0.11,6426.0,1.0
9,1.13,16.2,14.3,4.3,0.149,246.0,0.166,5661.0,1.0
4,1.02,16.7,16.4,4.4,0.1159999999999999,235.0,0.196,4437.0,1.0
5,0.99,14.1,14.2,4.5,0.094,204.0,0.126,3570.0,1.0
12,1.0,14.3,14.4,6.4,0.084,220.0,0.127,3213.0,1.0
8,1.06,16.2,15.3,5.7,0.078,238.0,0.163,2958.0,1.0
6,0.98,15.5,15.8,5.3,0.076,214.0,0.115,2907.0,1.0
7,1.15,17.4,15.1,4.6,0.0579999999999999,238.0,0.156,2193.0,1.0
2,1.08,15.1,14.0,7.1,0.036,214.0,0.135,1377.0,1.0
13,0.83,12.8,15.5,6.2,0.036,184.0,0.124,1377.0,1.0
11,1.02,14.8,14.4,4.1,0.033,209.0,0.146,1275.0,1.0
3,0.9,14.1,15.7,4.2,0.0279999999999999,194.0,0.095,1071.0,0.0
1,1.07,15.2,14.2,5.1,0.019,219.0,0.122,714.0,1.0
14,1.57,20.7,13.2,4.8,0.013,319.0,0.145,510.0,1.0
0,0.87,13.0,15.0,6.5,0.011,175.0,0.144,408.0,1.0
12,1.06,15.4,14.5,7.8,0.179,212.0,0.09,2346.0,1.0
4,1.12,18.4,16.4,3.3,0.156,247.0,0.2239999999999999,2040.0,1.0
6,1.06,15.1,14.2,7.5,0.128,202.0,0.1119999999999999,1683.0,1.0
9,1.09,17.3,15.8,3.5,0.125,229.0,0.191,1632.0,1.0
10,0.87,11.5,13.2,4.2,0.093,164.0,0.083,1224.0,1.0
5,0.98,14.2,14.5,3.6,0.093,197.0,0.106,1224.0,1.0
3,1.14,14.8,12.9,3.8,0.047,208.0,0.073,612.0,1.0
8,1.11,17.1,15.4,5.2,0.039,226.0,0.1169999999999999,510.0,1.0
7,1.04,17.9,17.1,5.3,0.031,226.0,0.175,408.0,1.0
11,0.8,12.9,16.1,3.6,0.031,183.0,0.1169999999999999,408.0,1.0
0,0.72,10.5,14.5,7.2,0.023,160.0,0.254,306.0,1.0
2,0.87,13.8,15.8,8.3,0.023,173.0,0.084,306.0,1.0
13,0.75,13.3,17.7,7.0,0.012,182.0,0.15,153.0,1.0
1,1.0,13.7,13.7,5.7,0.012,183.0,0.098,153.0,1.0
14,0.74,13.0,17.5,3.5,0.008,184.0,0.192,102.0,0.0
4,0.86,14.2,16.5,3.5,0.375,210.0,0.188,306.0,0.0
10,1.17,14.0,12.0,4.3,0.188,209.0,0.143,153.0,1.0
12,0.84,13.5,16.0,4.5,0.125,225.0,0.222,102.0,1.0
5,0.92,12.0,13.0,1.0,0.125,176.0,0.042,102.0,1.0
9,1.62,21.0,13.0,4.0,0.125,335.0,0.119,102.0,1.0
8,2.3,23.0,10.0,5.0,0.063,350.0,0.217,51.0,2.0
4,1.15,17.1,14.9,3.4,0.145,250.0,0.184,2448.0,1.0
9,1.03,17.2,16.7,4.5,0.139,243.0,0.176,2346.0,1.0
10,1.0,15.0,14.9,4.5,0.13,200.0,0.131,2193.0,1.0
6,1.03,15.3,14.9,6.1,0.0969999999999999,213.0,0.098,1632.0,1.0
5,0.94,14.2,15.2,4.6,0.0969999999999999,203.0,0.086,1632.0,1.0
12,1.0,14.5,14.5,6.8,0.091,211.0,0.08,1530.0,1.0
8,1.1,18.0,16.4,5.7,0.07,258.0,0.181,1173.0,1.0
7,0.83,15.4,18.4,4.8,0.048,209.0,0.207,816.0,1.0
3,0.88,11.4,12.9,3.3,0.045,172.0,0.076,765.0,1.0
2,0.99,13.8,13.9,6.8,0.039,206.0,0.095,663.0,1.0
13,1.07,14.8,13.8,5.9,0.03,194.0,0.095,510.0,1.0
0,1.01,15.8,15.7,6.0,0.018,210.0,0.074,306.0,1.0
11,1.03,14.8,14.3,5.5,0.018,195.0,0.1009999999999999,306.0,1.0
14,0.86,11.8,13.8,2.6,0.015,212.0,0.119,255.0,0.0
1,1.17,16.8,14.4,5.6,0.015,215.0,0.131,255.0,1.0
10,0.73,10.5,14.5,3.4,0.192,146.0,0.103,1224.0,1.0
8,1.09,15.2,13.9,5.0,0.144,244.0,0.1169999999999999,918.0,1.0
9,1.25,18.6,14.8,4.3,0.096,274.0,0.143,612.0,1.0
4,0.85,13.1,15.5,5.1,0.088,185.0,0.153,561.0,1.0
5,0.84,12.9,15.3,4.8,0.08,182.0,0.093,510.0,1.0
13,0.55,8.0,14.6,3.7,0.072,125.0,0.1939999999999999,459.0,1.0
12,0.8,12.2,15.3,5.6,0.072,194.0,0.1639999999999999,459.0,1.0
7,0.95,12.0,12.6,4.4,0.064,197.0,0.135,408.0,1.0
6,0.56,8.6,15.3,3.1,0.0559999999999999,151.0,0.133,357.0,1.0
11,0.51,6.8,13.3,2.0,0.048,98.0,0.073,306.0,1.0
2,0.61,8.5,14.0,3.0,0.032,153.0,0.118,204.0,1.0
3,0.97,14.0,14.5,3.0,0.016,211.0,0.143,102.0,0.0
14,0.82,15.5,19.0,3.0,0.016,184.0,0.129,102.0,1.0
1,0.83,12.5,15.0,5.5,0.016,147.0,0.04,102.0,1.0
0,1.13,17.0,15.0,6.0,0.008,252.0,0.118,51.0,0.0
4,1.11,12.6,11.4,1.1,0.261,182.0,0.481,11730.0,1.0
9,1.15,15.1,13.1,2.3,0.13,223.0,0.307,5814.0,1.0
8,0.97,11.3,11.6,2.1,0.083,180.0,0.363,3723.0,1.0
10,0.83,10.3,12.4,2.6,0.074,154.0,0.259,3315.0,1.0
7,0.81,10.3,12.7,2.2,0.069,157.0,0.385,3111.0,1.0
12,0.97,11.4,11.8,3.5,0.067,167.0,0.257,3009.0,1.0
6,0.84,9.9,11.8,2.8,0.057,163.0,0.254,2550.0,1.0
5,1.01,11.7,11.6,2.7,0.049,189.0,0.1689999999999999,2193.0,1.0
14,0.87,11.5,13.2,1.6,0.047,186.0,0.3329999999999999,2091.0,1.0
11,1.01,10.7,10.6,2.1,0.039,167.0,0.305,1734.0,1.0
3,1.02,11.2,11.0,2.0,0.03,170.0,0.315,1326.0,1.0
1,0.89,10.3,11.5,3.7,0.03,153.0,0.235,1326.0,1.0
13,0.75,8.6,11.3,2.5,0.026,149.0,0.223,1173.0,1.0
0,1.06,12.4,11.6,3.0,0.022,205.0,0.213,969.0,1.0
2,0.99,11.4,11.5,3.6,0.018,171.0,0.361,816.0,1.0
4,1.14,18.5,16.2,4.0,0.183,256.0,0.1889999999999999,3060.0,1.0
10,0.9,12.7,14.1,4.5,0.14,185.0,0.08,2346.0,1.0
9,1.15,18.0,15.7,4.2,0.131,251.0,0.166,2193.0,1.0
6,1.03,15.9,15.5,6.3,0.1009999999999999,216.0,0.1119999999999999,1683.0,1.0
12,0.9,13.8,15.3,6.1,0.073,201.0,0.124,1224.0,1.0
5,0.94,14.1,15.0,4.7,0.07,202.0,0.08,1173.0,1.0
8,1.01,15.5,15.4,5.2,0.07,241.0,0.185,1173.0,1.0
3,1.04,16.3,15.6,4.6,0.052,212.0,0.076,867.0,1.0
2,0.96,15.1,15.6,6.1,0.049,207.0,0.108,816.0,1.0
7,1.05,16.3,15.5,4.2,0.043,245.0,0.171,714.0,1.0
11,0.97,14.8,15.2,4.0,0.027,196.0,0.158,459.0,1.0
13,0.93,14.4,15.6,4.7,0.021,189.0,0.139,357.0,1.0
0,1.06,16.5,15.5,5.7,0.018,211.0,0.111,306.0,1.0
14,0.99,15.8,16.0,4.0,0.018,215.0,0.126,306.0,1.0
1,0.61,11.0,18.0,7.0,0.003,142.0,0.091,51.0,0.0
9,1.12,17.5,15.6,4.1,0.16,253.0,0.181,6120.0,1.0
4,1.14,17.2,15.0,4.0,0.143,249.0,0.183,5457.0,1.0
10,0.92,13.5,14.7,4.8,0.13,189.0,0.127,4947.0,1.0
5,1.07,14.7,13.7,4.1,0.093,214.0,0.088,3570.0,1.0
6,1.02,14.8,14.5,5.7,0.092,214.0,0.135,3519.0,1.0
8,1.11,16.8,15.1,5.0,0.084,247.0,0.16,3213.0,1.0
12,1.01,14.9,14.8,6.0,0.061,217.0,0.111,2346.0,1.0
7,1.1,15.9,14.4,3.5,0.061,235.0,0.139,2346.0,1.0
2,0.87,12.5,14.3,7.0,0.0409999999999999,189.0,0.119,1581.0,1.0
13,1.03,16.4,15.9,7.0,0.037,220.0,0.094,1428.0,1.0
3,0.99,14.8,14.9,4.7,0.0289999999999999,200.0,0.11,1122.0,1.0
14,1.03,15.7,15.3,3.8,0.017,215.0,0.123,663.0,1.0
1,1.12,16.8,15.0,6.5,0.017,230.0,0.114,663.0,1.0
